"Country","Year","Cancer site","ICD10 code","RouteToDiagnosis","Stage","Count","% of known routes","% of all routes"
"England","2015","All Cancers Combined","C00-C43, C45-C97","Screening","Stage I",10769,0.636766792809839,0.615265954407816
"England","2015","All Cancers Combined","C00-C43, C45-C97","Screening","Stage II",4360,0.257805108798486,0.24910015425927
"England","2015","All Cancers Combined","C00-C43, C45-C97","Screening","Stage III",1403,0.0829588457899716,0.0801576872536137
"England","2015","All Cancers Combined","C00-C43, C45-C97","Screening","Stage IV",380,0.0224692526017029,0.0217105639033309
"England","2015","All Cancers Combined","C00-C43, C45-C97","Screening","Unknown",591,NA,0.0337656401759698
"England","2015","All Cancers Combined","C00-C43, C45-C97","Two Week Wait","Stage I",31492,0.313424962926839,0.284508849117799
"England","2015","All Cancers Combined","C00-C43, C45-C97","Two Week Wait","Stage II",25932,0.258088915871294,0.234278022206362
"England","2015","All Cancers Combined","C00-C43, C45-C97","Two Week Wait","Stage III",21065,0.209649969644794,0.190307980016081
"England","2015","All Cancers Combined","C00-C43, C45-C97","Two Week Wait","Stage IV",21988,0.218836151557073,0.198646658656235
"England","2015","All Cancers Combined","C00-C43, C45-C97","Two Week Wait","Unknown",10212,NA,0.0922584900035234
"England","2015","All Cancers Combined","C00-C43, C45-C97","GP Referral","Stage I",22210,0.380777671101358,0.288250639187032
"England","2015","All Cancers Combined","C00-C43, C45-C97","GP Referral","Stage II",11499,0.197143738856124,0.149238815849243
"England","2015","All Cancers Combined","C00-C43, C45-C97","GP Referral","Stage III",10978,0.188211493622274,0.142477060648142
"England","2015","All Cancers Combined","C00-C43, C45-C97","GP Referral","Stage IV",13641,0.233867096420244,0.177038584833422
"England","2015","All Cancers Combined","C00-C43, C45-C97","GP Referral","Unknown",18723,NA,0.242994899482161
"England","2015","All Cancers Combined","C00-C43, C45-C97","Emergency Presentation","Stage I",4672,0.121461068503835,0.0769028180142218
"England","2015","All Cancers Combined","C00-C43, C45-C97","Emergency Presentation","Stage II",4936,0.128324450799428,0.0812483539636555
"England","2015","All Cancers Combined","C00-C43, C45-C97","Emergency Presentation","Stage III",7007,0.182165605095541,0.115337766657888
"England","2015","All Cancers Combined","C00-C43, C45-C97","Emergency Presentation","Stage IV",21850,0.568048875601196,0.359658941269423
"England","2015","All Cancers Combined","C00-C43, C45-C97","Emergency Presentation","Unknown",22287,NA,0.366852120094812
"England","2015","All Cancers Combined","C00-C43, C45-C97","Other","Stage I",10145,0.352513985892491,0.245077907959899
"England","2015","All Cancers Combined","C00-C43, C45-C97","Other","Stage II",5501,0.191146321970882,0.132890445706003
"England","2015","All Cancers Combined","C00-C43, C45-C97","Other","Stage III",5379,0.186907119774836,0.129943229858679
"England","2015","All Cancers Combined","C00-C43, C45-C97","Other","Stage IV",7754,0.269432572361792,0.187317308853726
"England","2015","All Cancers Combined","C00-C43, C45-C97","Other","Unknown",12616,NA,0.304771107621693
"England","2015","Bladder","C67, D09.0, D41.4","Two Week Wait","Stage I",1765,0.516988869361453,0.340011558466577
"England","2015","Bladder","C67, D09.0, D41.4","Two Week Wait","Stage II",989,0.289689513766842,0.190522057407051
"England","2015","Bladder","C67, D09.0, D41.4","Two Week Wait","Stage III",252,0.0738137082601054,0.0485455596224234
"England","2015","Bladder","C67, D09.0, D41.4","Two Week Wait","Stage IV",408,0.119507908611599,0.0785975727220189
"England","2015","Bladder","C67, D09.0, D41.4","Two Week Wait","Unknown",1777,NA,0.34232325178193
"England","2015","Bladder","C67, D09.0, D41.4","GP Referral","Stage I",1003,0.532377919320595,0.127608142493639
"England","2015","Bladder","C67, D09.0, D41.4","GP Referral","Stage II",477,0.253184713375796,0.0606870229007634
"England","2015","Bladder","C67, D09.0, D41.4","GP Referral","Stage III",105,0.0557324840764331,0.0133587786259542
"England","2015","Bladder","C67, D09.0, D41.4","GP Referral","Stage IV",299,0.158704883227176,0.0380407124681934
"England","2015","Bladder","C67, D09.0, D41.4","GP Referral","Unknown",5976,NA,0.76030534351145
"England","2015","Bladder","C67, D09.0, D41.4","Emergency Presentation","Stage I",248,0.218502202643172,0.113761467889908
"England","2015","Bladder","C67, D09.0, D41.4","Emergency Presentation","Stage II",352,0.310132158590308,0.161467889908257
"England","2015","Bladder","C67, D09.0, D41.4","Emergency Presentation","Stage III",116,0.102202643171806,0.0532110091743119
"England","2015","Bladder","C67, D09.0, D41.4","Emergency Presentation","Stage IV",419,0.369162995594714,0.192201834862385
"England","2015","Bladder","C67, D09.0, D41.4","Emergency Presentation","Unknown",1045,NA,0.479357798165138
"England","2015","Bladder","C67, D09.0, D41.4","Other","Stage I",483,0.492857142857143,0.150749063670412
"England","2015","Bladder","C67, D09.0, D41.4","Other","Stage II",258,0.263265306122449,0.0805243445692884
"England","2015","Bladder","C67, D09.0, D41.4","Other","Stage III",74,0.0755102040816327,0.0230961298377029
"England","2015","Bladder","C67, D09.0, D41.4","Other","Stage IV",165,0.168367346938776,0.051498127340824
"England","2015","Bladder","C67, D09.0, D41.4","Other","Unknown",2224,NA,0.694132334581773
"England","2015","Bowel","C18-C20","Screening","Stage I",1224,0.373284537968893,0.362881707678624
"England","2015","Bowel","C18-C20","Screening","Stage II",849,0.258920402561757,0.251704713904536
"England","2015","Bowel","C18-C20","Screening","Stage III",944,0.287892650198231,0.279869552327305
"England","2015","Bowel","C18-C20","Screening","Stage IV",262,0.0799024092711192,0.0776756596501631
"England","2015","Bowel","C18-C20","Screening","Unknown",94,NA,0.0278683664393715
"England","2015","Bowel","C18-C20","Two Week Wait","Stage I",1617,0.152345958168457,0.145741324921136
"England","2015","Bowel","C18-C20","Two Week Wait","Stage II",2988,0.281514980214811,0.269310500225327
"England","2015","Bowel","C18-C20","Two Week Wait","Stage III",3500,0.329753156208781,0.315457413249211
"England","2015","Bowel","C18-C20","Two Week Wait","Stage IV",2509,0.236385905407952,0.226137899954935
"England","2015","Bowel","C18-C20","Two Week Wait","Unknown",481,NA,0.0433528616493916
"England","2015","Bowel","C18-C20","GP Referral","Stage I",1697,0.230758770737014,0.206850316918576
"England","2015","Bowel","C18-C20","GP Referral","Stage II",1791,0.243540930106065,0.218308142369576
"England","2015","Bowel","C18-C20","GP Referral","Stage III",2182,0.296709273864564,0.265967820575329
"England","2015","Bowel","C18-C20","GP Referral","Stage IV",1684,0.228991025292358,0.205265724037055
"England","2015","Bowel","C18-C20","GP Referral","Unknown",850,NA,0.103607996099464
"England","2015","Bowel","C18-C20","Emergency Presentation","Stage I",493,0.0728750923872875,0.0595914420403723
"England","2015","Bowel","C18-C20","Emergency Presentation","Stage II",1683,0.248780487804878,0.203432853861961
"England","2015","Bowel","C18-C20","Emergency Presentation","Stage III",1808,0.267257945306726,0.218542245860027
"England","2015","Bowel","C18-C20","Emergency Presentation","Stage IV",2781,0.411086474501109,0.336153753172972
"England","2015","Bowel","C18-C20","Emergency Presentation","Unknown",1508,NA,0.182279705064668
"England","2015","Bowel","C18-C20","Other","Stage I",752,0.209938581797878,0.173551811677821
"England","2015","Bowel","C18-C20","Other","Stage II",957,0.267169179229481,0.220863143318717
"England","2015","Bowel","C18-C20","Other","Stage III",986,0.275265214963707,0.227555965843526
"England","2015","Bowel","C18-C20","Other","Stage IV",887,0.247627024008934,0.204708054465728
"England","2015","Bowel","C18-C20","Other","Unknown",751,NA,0.173321024694207
"England","2015","Breast","C50","Screening","Stage I",8797,0.687587931843051,0.667197572999621
"England","2015","Breast","C50","Screening","Stage II",3443,0.269110520556511,0.261130072051574
"England","2015","Breast","C50","Screening","Stage III",445,0.0347819290292325,0.0337504740235116
"England","2015","Breast","C50","Screening","Stage IV",109,0.00851961857120525,0.00826697004171407
"England","2015","Breast","C50","Screening","Unknown",391,NA,0.0296549108835798
"England","2015","Breast","C50","Two Week Wait","Stage I",7085,0.312955519236715,0.292901732192319
"England","2015","Breast","C50","Two Week Wait","Stage II",11497,0.507840452316798,0.475298689486957
"England","2015","Breast","C50","Two Week Wait","Stage III",2937,0.129731878616547,0.121418826739427
"England","2015","Breast","C50","Two Week Wait","Stage IV",1120,0.0494721498299395,0.0463020381164992
"England","2015","Breast","C50","Two Week Wait","Unknown",1550,NA,0.064078713464798
"England","2015","Breast","C50","GP Referral","Stage I",1448,0.4222805482648,0.354988967884285
"England","2015","Breast","C50","GP Referral","Stage II",1311,0.382327209098863,0.321402304486394
"England","2015","Breast","C50","GP Referral","Stage III",308,0.0898221055701371,0.0755087031135082
"England","2015","Breast","C50","GP Referral","Stage IV",362,0.1055701370662,0.0887472419710713
"England","2015","Breast","C50","GP Referral","Unknown",650,NA,0.159352782544741
"England","2015","Breast","C50","Emergency Presentation","Stage I",252,0.184480234260615,0.141334828939989
"England","2015","Breast","C50","Emergency Presentation","Stage II",338,0.247437774524158,0.189568143578239
"England","2015","Breast","C50","Emergency Presentation","Stage III",138,0.101024890190337,0.0773976444195177
"England","2015","Breast","C50","Emergency Presentation","Stage IV",638,0.46705710102489,0.357823892316321
"England","2015","Breast","C50","Emergency Presentation","Unknown",417,NA,0.233875490745934
"England","2015","Breast","C50","Other","Stage I",1218,0.501440922190202,0.394047233904885
"England","2015","Breast","C50","Other","Stage II",860,0.354055166735282,0.278227110967324
"England","2015","Breast","C50","Other","Stage III",175,0.0720461095100865,0.0566159818828858
"England","2015","Breast","C50","Other","Stage IV",176,0.0724578015644298,0.0569395017793594
"England","2015","Breast","C50","Other","Unknown",662,NA,0.214170171465545
"England","2015","Cervical","C53","Screening","Stage I",747,0.896758703481393,0.79637526652452
"England","2015","Cervical","C53","Screening","Stage II",67,0.0804321728691477,0.0714285714285714
"England","2015","Cervical","C53","Screening","Stage III",11,0.0132052821128451,0.011727078891258
"England","2015","Cervical","C53","Screening","Stage IV",8,0.00960384153661465,0.00852878464818763
"England","2015","Cervical","C53","Screening","Unknown",105,NA,0.111940298507463
"England","2015","Cervical","C53","Two Week Wait","Stage I",142,0.305376344086021,0.254025044722719
"England","2015","Cervical","C53","Two Week Wait","Stage II",168,0.361290322580645,0.300536672629696
"England","2015","Cervical","C53","Two Week Wait","Stage III",64,0.137634408602151,0.114490161001789
"England","2015","Cervical","C53","Two Week Wait","Stage IV",91,0.195698924731183,0.162790697674419
"England","2015","Cervical","C53","Two Week Wait","Unknown",94,NA,0.168157423971377
"England","2015","Cervical","C53","GP Referral","Stage I",340,0.709812108559499,0.583190394511149
"England","2015","Cervical","C53","GP Referral","Stage II",90,0.187891440501044,0.154373927958834
"England","2015","Cervical","C53","GP Referral","Stage III",17,0.0354906054279749,0.0291595197255575
"England","2015","Cervical","C53","GP Referral","Stage IV",32,0.0668058455114822,0.0548885077186964
"England","2015","Cervical","C53","GP Referral","Unknown",104,NA,0.178387650085763
"England","2015","Cervical","C53","Emergency Presentation","Stage I",16,0.0987654320987654,0.0647773279352227
"England","2015","Cervical","C53","Emergency Presentation","Stage II",30,0.185185185185185,0.121457489878543
"England","2015","Cervical","C53","Emergency Presentation","Stage III",33,0.203703703703704,0.133603238866397
"England","2015","Cervical","C53","Emergency Presentation","Stage IV",83,0.512345679012346,0.336032388663968
"England","2015","Cervical","C53","Emergency Presentation","Unknown",85,NA,0.34412955465587
"England","2015","Cervical","C53","Other","Stage I",91,0.535294117647059,0.41743119266055
"England","2015","Cervical","C53","Other","Stage II",43,0.252941176470588,0.197247706422018
"England","2015","Cervical","C53","Other","Stage III",11,0.0647058823529412,0.0504587155963303
"England","2015","Cervical","C53","Other","Stage IV",25,0.147058823529412,0.114678899082569
"England","2015","Cervical","C53","Other","Unknown",48,NA,0.220183486238532
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Two Week Wait","Stage I",1114,0.475458813486982,0.440490312376433
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Two Week Wait","Stage II",265,0.113102859581733,0.104784499802293
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Two Week Wait","Stage III",482,0.205719163465642,0.190589165678134
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Two Week Wait","Stage IV",482,0.205719163465642,0.190589165678134
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Two Week Wait","Unknown",186,NA,0.0735468564650059
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","GP Referral","Stage I",1429,0.562155782848151,0.483423545331529
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","GP Referral","Stage II",204,0.0802517702596381,0.0690121786197564
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","GP Referral","Stage III",414,0.162863886703383,0.140054127198917
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","GP Referral","Stage IV",495,0.194728560188828,0.16745602165088
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","GP Referral","Unknown",414,NA,0.140054127198917
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Emergency Presentation","Stage I",535,0.341634738186462,0.271573604060914
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Emergency Presentation","Stage II",110,0.070242656449553,0.0558375634517767
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Emergency Presentation","Stage III",237,0.151340996168582,0.120304568527919
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Emergency Presentation","Stage IV",684,0.436781609195402,0.347208121827411
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Emergency Presentation","Unknown",404,NA,0.20507614213198
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Other","Stage I",801,0.531519575315196,0.431573275862069
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Other","Stage II",143,0.0948905109489051,0.0770474137931035
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Other","Stage III",284,0.188453881884539,0.15301724137931
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Other","Stage IV",279,0.18513603185136,0.150323275862069
"England","2015","Kidney","C64 excluding ICD-O-3 8120, 8122, 8130, 8131","Other","Unknown",349,NA,0.188038793103448
"England","2015","Lung","C33-C34","Emergency Presentation","Stage I",1087,0.0960332184821981,0.0844993781094527
"England","2015","Lung","C33-C34","Emergency Presentation","Stage II",511,0.0451453308596166,0.0397232587064677
"England","2015","Lung","C33-C34","Emergency Presentation","Stage III",1580,0.139588302853609,0.122823383084577
